File Name,Date Modified,Date Created,Kind,Size,Files,Path,Parent Folder,Location,Comments,Description,Tags,WhereFrom,Version,Pages,Authors/Artist,Title,Album,Track NO,Genre,Year,Duration,Audio BitRate,Encoding App,Audio Sample Rate,Audio Channels,Dimensions,Width,Height,Total Pixels,Height DPI,Width DPI,Color Space,Color Profile,Alpha Channel,Creator,Video BitRate,Total BitRate,Codecs,Date Added,MD5 Checksum,SHA256 Checksum,Latitude,Longitude,MapsURL
Safari_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,522 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Safari/Safari_uninstall_animated.png,Safari,/Users/russ/Documents/GitHub/Russ/Icons/Safari,,,,,,,,,,,,,,,,,,256 x 256,256,256,65536,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Search,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Search,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Search_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,422 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Search/Search_install.png,Search,/Users/russ/Documents/GitHub/Russ/Icons/Search,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Search_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,442 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Search/Search_uninstall.png,Search,/Users/russ/Documents/GitHub/Russ/Icons/Search,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Search_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,3.8 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Search/Search_uninstall_animated.png,Search,/Users/russ/Documents/GitHub/Russ/Icons/Search,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Signal,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Signal,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Signal.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,20 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Signal/Signal.png,Signal,/Users/russ/Documents/GitHub/Russ/Icons/Signal,,,,,,,,,,,,,,,,,,300 x 300,300,300,90000,144,144,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Sketch,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Sketch,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Sketch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Sketch.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,21 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Sketch/Sketch.png,Sketch,/Users/russ/Documents/GitHub/Russ/Icons/Sketch,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,144,144,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
SketchUp,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/SketchUp,Icons,/Users/russ/Documents/GitHub/Russ/Icons/SketchUp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
SketchUp_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,48 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/SketchUp/SketchUp_install.png,SketchUp,/Users/russ/Documents/GitHub/Russ/Icons/SketchUp,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
SketchUp_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,57 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/SketchUp/SketchUp_uninstall.png,SketchUp,/Users/russ/Documents/GitHub/Russ/Icons/SketchUp,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
SketchUp_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,1.3 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/SketchUp/SketchUp_uninstall_animated.png,SketchUp,/Users/russ/Documents/GitHub/Russ/Icons/SketchUp,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Slack,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Slack,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Slack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Slack.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,217 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Slack/Slack.png,Slack,/Users/russ/Documents/GitHub/Russ/Icons/Slack,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,144,144,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Snippets_Lab,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Snippets_Lab,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Snippets_Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Snippets_Lab_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,673 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Snippets_Lab/Snippets_Lab_install.png,Snippets_Lab,/Users/russ/Documents/GitHub/Russ/Icons/Snippets_Lab,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Snippets_Lab_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,689 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Snippets_Lab/Snippets_Lab_uninstall.png,Snippets_Lab,/Users/russ/Documents/GitHub/Russ/Icons/Snippets_Lab,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Snippets_Lab_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,4.2 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Snippets_Lab/Snippets_Lab_uninstall_animated.png,Snippets_Lab,/Users/russ/Documents/GitHub/Russ/Icons/Snippets_Lab,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Sonos,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Sonos,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Sonos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Sonos_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,42 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Sonos/Sonos_install.png,Sonos,/Users/russ/Documents/GitHub/Russ/Icons/Sonos,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Sonos_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,47 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Sonos/Sonos_uninstall.png,Sonos,/Users/russ/Documents/GitHub/Russ/Icons/Sonos,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Sonos_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,1.2 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Sonos/Sonos_uninstall_animated.png,Sonos,/Users/russ/Documents/GitHub/Russ/Icons/Sonos,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
SourceTree,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/SourceTree,Icons,/Users/russ/Documents/GitHub/Russ/Icons/SourceTree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
SourceTree.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,12 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/SourceTree/SourceTree.png,SourceTree,/Users/russ/Documents/GitHub/Russ/Icons/SourceTree,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,144,144,RGB,Color LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Spotify,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Spotify,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Spotify.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,16 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Spotify/Spotify.png,Spotify,/Users/russ/Documents/GitHub/Russ/Icons/Spotify,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,144,144,RGB,iMac,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Steam,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Steam,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Steam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Stream_Install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,66 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Steam/Stream_Install.png,Steam,/Users/russ/Documents/GitHub/Russ/Icons/Steam,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Stream_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,72 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Steam/Stream_uninstall.png,Steam,/Users/russ/Documents/GitHub/Russ/Icons/Steam,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Stream_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,1.9 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Steam/Stream_uninstall_animated.png,Steam,/Users/russ/Documents/GitHub/Russ/Icons/Steam,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Sublime_Text,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Sublime_Text,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Sublime_Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Sublime_Text_3.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,54 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Sublime_Text/Sublime_Text_3.png,Sublime_Text,/Users/russ/Documents/GitHub/Russ/Icons/Sublime_Text,,,,,,,,,,,,,,,,,,300 x 300,300,300,90000,72,72,RGB,Generic RGB Profile,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Suitcase_Fusion,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Suitcase_Fusion,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Suitcase_Fusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Suitcase_Fusion_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,35 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Suitcase_Fusion/Suitcase_Fusion_install.png,Suitcase_Fusion,/Users/russ/Documents/GitHub/Russ/Icons/Suitcase_Fusion,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Suitcase_Fusion_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,42 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Suitcase_Fusion/Suitcase_Fusion_uninstall.png,Suitcase_Fusion,/Users/russ/Documents/GitHub/Russ/Icons/Suitcase_Fusion,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Suitcase_Fusion_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,951 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Suitcase_Fusion/Suitcase_Fusion_uninstall_animated.png,Suitcase_Fusion,/Users/russ/Documents/GitHub/Russ/Icons/Suitcase_Fusion,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Color LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Support,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Support,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Support_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,94 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Support/Support_install.png,Support,/Users/russ/Documents/GitHub/Russ/Icons/Support,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Support_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,91 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Support/Support_uninstall.png,Support,/Users/russ/Documents/GitHub/Russ/Icons/Support,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Support_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,2.2 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Support/Support_uninstall_animated.png,Support,/Users/russ/Documents/GitHub/Russ/Icons/Support,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Suspicious_Package,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Suspicious_Package,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Suspicious_Package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Suspicious_Package.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,16 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Suspicious_Package/Suspicious_Package.png,Suspicious_Package,/Users/russ/Documents/GitHub/Russ/Icons/Suspicious_Package,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,72,72,RGB,sRGB IEC61966-2.1,1,Adobe ImageReady,,,,2023-02-22 12:10:42 +0000,,,,,
Symantec,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Symantec,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Symantec.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,7 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Symantec/Symantec.png,Symantec,/Users/russ/Documents/GitHub/Russ/Icons/Symantec,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Symantec_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,7 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Symantec/Symantec_uninstall.png,Symantec,/Users/russ/Documents/GitHub/Russ/Icons/Symantec,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Symantec_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,61 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Symantec/Symantec_uninstall_animated.png,Symantec,/Users/russ/Documents/GitHub/Russ/Icons/Symantec,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Syncovery,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Syncovery,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Syncovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Syncovery_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,204 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Syncovery/Syncovery_install.png,Syncovery,/Users/russ/Documents/GitHub/Russ/Icons/Syncovery,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Syncovery_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,200 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Syncovery/Syncovery_uninstall.png,Syncovery,/Users/russ/Documents/GitHub/Russ/Icons/Syncovery,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Syncovery_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,4.7 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Syncovery/Syncovery_uninstall_animated.png,Syncovery,/Users/russ/Documents/GitHub/Russ/Icons/Syncovery,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
TeamViewer,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/TeamViewer,Icons,/Users/russ/Documents/GitHub/Russ/Icons/TeamViewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
TeamViewer.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,53 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/TeamViewer/TeamViewer.png,TeamViewer,/Users/russ/Documents/GitHub/Russ/Icons/TeamViewer,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Telegram,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Telegram,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Telegram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Telegram.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,144 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Telegram/Telegram.png,Telegram,/Users/russ/Documents/GitHub/Russ/Icons/Telegram,,,,,,,,,,,,,,,,,,4096 x 4096,4096,4096,16777216,,,RGB,,1,Adobe ImageReady,,,,2023-02-22 12:10:42 +0000,,,,,
TextMate,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/TextMate,Icons,/Users/russ/Documents/GitHub/Russ/Icons/TextMate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
TextMate.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,32 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/TextMate/TextMate.png,TextMate,/Users/russ/Documents/GitHub/Russ/Icons/TextMate,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,72,72,RGB,Generic RGB Profile,1,,,,,2023-02-22 12:10:42 +0000,,,,,
The_AA,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/The_AA,Icons,/Users/russ/Documents/GitHub/Russ/Icons/The_AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
The_AA_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,49 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/The_AA/The_AA_install.png,The_AA,/Users/russ/Documents/GitHub/Russ/Icons/The_AA,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
The_AA_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,60 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/The_AA/The_AA_uninstall.png,The_AA,/Users/russ/Documents/GitHub/Russ/Icons/The_AA,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
The_AA_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,1.5 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/The_AA/The_AA_uninstall_animated.png,The_AA,/Users/russ/Documents/GitHub/Russ/Icons/The_AA,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
The_Guardian,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/The_Guardian,Icons,/Users/russ/Documents/GitHub/Russ/Icons/The_Guardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
The_Guardian_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,176 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/The_Guardian/The_Guardian_install.png,The_Guardian,/Users/russ/Documents/GitHub/Russ/Icons/The_Guardian,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
The_Guardian_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,183 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/The_Guardian/The_Guardian_uninstall.png,The_Guardian,/Users/russ/Documents/GitHub/Russ/Icons/The_Guardian,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
The_Guardian_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,4.2 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/The_Guardian/The_Guardian_uninstall_animated.png,The_Guardian,/Users/russ/Documents/GitHub/Russ/Icons/The_Guardian,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Tunnelblick,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Tunnelblick,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Tunnelblick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Tunnelblick.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,14 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Tunnelblick/Tunnelblick.png,Tunnelblick,/Users/russ/Documents/GitHub/Russ/Icons/Tunnelblick,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,72,72,RGB,Generic RGB Profile,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Twitter,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Twitter,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Twitter.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,23 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Twitter/Twitter.png,Twitter,/Users/russ/Documents/GitHub/Russ/Icons/Twitter,,,,,,,,,,,,,,,,,,1139 x 926,1139,926,1054714,300,300,RGB,,1,Adobe ImageReady,,,,2023-02-22 12:10:42 +0000,,,,,
